_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,gender,hunter_type,num_slots
1507844,Waist,25,39,0,0,0,0,0,1,1,1
1507845,Waist,50,64,0,0,0,0,0,2,0,0
1507846,Waist,25,39,0,0,0,0,0,2,1,0
1507847,Waist,50,64,0,0,0,0,0,1,0,0
1507848,Waist,25,39,0,0,0,0,0,1,1,0
1507849,Waist,50,64,0,0,0,0,0,0,0,0
1507850,Waist,25,39,0,0,0,0,0,0,1,0
1507851,Waist,56,70,1,1,1,1,1,2,0,0
1507852,Waist,28,42,1,1,1,1,1,2,1,0
1507854,Waist,50,64,0,0,0,0,0,2,0,1
1507855,Waist,25,39,0,0,0,0,0,2,1,1
1507856,Waist,56,70,0,0,0,0,0,0,0,0
1507857,Waist,28,42,0,0,0,0,0,0,1,0
1507858,Waist,56,70,2,2,1,-1,-1,0,0,1
1507859,Waist,28,42,2,2,2,-1,-1,0,1,1
1507860,Waist,60,74,2,2,1,-1,-1,2,0,1
1507861,Waist,30,44,2,2,2,-1,-1,2,1,1
1507862,Waist,66,80,2,-2,2,2,-2,2,0,1
1507863,Waist,33,47,2,-2,3,2,-2,2,1,1
1507864,Waist,66,80,2,2,2,-2,-2,2,0,1
1507865,Waist,33,47,3,2,2,-2,-2,2,1,1
1507866,Waist,66,80,2,2,-5,2,2,0,0,0
1507867,Waist,33,47,2,2,-5,2,3,0,1,0
1507868,Waist,66,80,-2,2,-2,2,2,2,0,1
1507869,Waist,33,47,-2,3,-2,2,2,2,1,1
1507870,Waist,64,78,4,-3,-4,0,0,2,0,0
1507871,Waist,32,46,6,-3,-4,0,0,2,1,0
1507872,Waist,64,78,5,-4,-4,0,0,2,0,2
1507873,Waist,32,46,6,-4,-4,0,0,2,1,2
1507874,Waist,64,78,2,-4,-3,0,0,2,0,1
1507875,Waist,32,46,4,-4,-3,0,0,2,1,1
1507876,Waist,68,82,-2,0,-4,2,2,0,0,2
1507877,Waist,68,82,-2,0,-4,2,2,0,0,2
1507878,Waist,34,48,-2,0,-3,2,2,0,1,2
1507879,Waist,34,48,-2,0,-3,2,2,0,1,2
1507880,Waist,72,86,-2,0,-4,2,2,0,0,2
1507881,Waist,72,86,-2,0,-4,2,2,0,0,2
1507882,Waist,36,50,-2,0,-3,2,2,0,1,2
1507883,Waist,36,50,-2,0,-3,2,2,0,1,2
1507884,Waist,64,78,-2,0,-4,2,2,2,0,3
1507885,Waist,64,78,-2,0,-4,2,2,1,0,3
1507886,Waist,32,46,-2,0,-3,2,2,2,1,3
1507887,Waist,32,46,-2,0,-3,2,2,1,1,3
1507888,Waist,72,86,-1,-2,-3,2,3,0,0,1
1507889,Waist,36,50,-1,-2,-3,2,5,0,1,1
1507890,Waist,76,90,-1,-2,-3,2,3,0,0,1
1507891,Waist,38,52,-1,-2,-3,2,5,0,1,1
1507892,Waist,68,82,-1,-2,-3,2,3,2,0,1
1507893,Waist,34,48,-1,-2,-3,2,5,2,1,1
1507894,Waist,56,70,-5,0,-3,1,2,0,0,2
1507895,Waist,28,42,-4,0,-3,1,2,0,1,2
1507896,Waist,60,74,-5,0,-3,1,2,2,0,0
1507897,Waist,30,44,-4,0,-3,1,2,2,1,0
1507898,Waist,66,80,4,1,-3,-4,-1,0,0,0
1507899,Waist,33,47,4,1,-3,-3,-1,0,1,0
1507900,Waist,70,84,4,1,-3,-4,-1,0,0,0
1507901,Waist,35,49,4,1,-3,-3,-1,0,1,0
1507902,Waist,66,80,2,-4,4,-6,0,0,0,2
1507903,Waist,33,47,2,-4,4,-5,0,0,1,2
1507904,Waist,70,84,2,-4,4,-6,0,2,0,0
1507905,Waist,35,49,2,-4,4,-5,0,2,1,0
1507906,Waist,62,76,2,-4,4,-6,0,2,0,0
1507907,Waist,31,45,2,-4,4,-5,0,2,1,0
1507908,Waist,64,78,2,-6,4,-4,0,0,0,0
1507909,Waist,32,46,2,-5,4,-4,0,0,1,0
1507910,Waist,68,82,2,-6,4,-4,0,2,0,0
1507911,Waist,34,48,2,-5,4,-4,0,2,1,0
1507912,Waist,70,84,2,3,2,1,-6,0,0,1
1507913,Waist,35,49,2,3,2,1,-5,0,1,1
1507914,Waist,70,84,-2,-5,-2,-2,-2,0,0,0
1507915,Waist,35,49,-2,-4,-2,-2,-2,0,1,1
1507916,Waist,66,80,-2,-5,-2,-2,-2,2,0,3
1507917,Waist,33,47,-2,-4,-2,-2,-2,2,1,3
1507918,Waist,74,88,4,-3,-5,0,2,0,0,0
1507919,Waist,37,51,4,-3,-4,0,2,0,1,0
1507920,Waist,70,84,4,-3,-5,0,2,2,0,1
1507921,Waist,35,49,4,-3,-4,0,2,2,1,1
1507922,Waist,80,94,-4,-3,-2,0,4,0,0,0
1507923,Waist,40,54,-4,-3,-2,0,4,0,1,0
1507924,Waist,70,84,-3,0,-5,4,0,2,0,0
1507925,Waist,35,49,-3,0,-5,5,0,2,1,0
1507926,Waist,66,80,-3,0,-5,4,0,2,0,1
1507927,Waist,33,47,-3,0,-5,5,0,2,1,1
1507928,Waist,70,84,-1,-1,-2,-1,-1,2,0,1
1507929,Waist,35,49,-1,-1,-1,-1,-1,2,1,1
1507930,Waist,70,84,0,1,-4,2,1,2,0,1
1507931,Waist,35,49,0,1,-3,2,1,2,1,1
1507932,Waist,76,90,0,0,-4,0,0,0,0,0
1507933,Waist,38,52,0,0,-4,0,0,0,1,0
1507934,Waist,72,86,0,0,-4,0,0,2,0,1
1507935,Waist,36,50,0,0,-4,0,0,2,1,1
1507943,Waist,44,60,1,1,3,1,1,2,0,0
1507944,Waist,22,38,2,2,3,2,2,2,1,0
1507945,Waist,26,46,-2,1,0,2,-1,2,0,0
1507946,Waist,13,33,-2,1,0,3,-1,2,1,0
1507947,Waist,22,42,-4,-2,0,3,4,2,0,0
1507948,Waist,11,31,-4,-2,0,3,5,2,1,0
1507949,Waist,30,50,0,-4,0,4,0,2,0,0
1507950,Waist,15,35,0,-4,0,5,0,2,1,0
1507951,Waist,30,50,4,-1,-3,0,0,2,0,0
1507952,Waist,15,35,4,-1,-3,1,1,2,1,0
1507953,Waist,52,72,3,-2,0,-3,0,2,0,0
1507954,Waist,26,46,4,-2,1,-3,1,2,1,0
1507955,Waist,44,64,-2,-3,0,1,0,2,0,0
1507956,Waist,22,42,-2,-3,1,1,1,2,1,0
1507957,Waist,70,90,4,1,-2,-4,1,2,0,0
1507958,Waist,35,55,5,1,-2,-4,1,2,1,0
1507959,Waist,66,86,2,2,0,-4,-2,2,0,0
1507960,Waist,33,53,3,3,0,-4,-2,2,1,0
1507961,Waist,68,88,5,-2,-3,0,0,2,0,0
1507962,Waist,34,54,5,-2,-3,1,1,2,1,0
1507963,Waist,68,88,0,4,1,0,-3,2,0,0
1507964,Waist,34,54,0,5,1,0,-3,2,1,0
1507965,Waist,70,90,2,-4,-2,1,1,2,0,0
1507966,Waist,35,55,3,-4,-2,1,1,2,1,0
1507967,Waist,70,90,4,1,0,-3,-2,2,0,0
1507968,Waist,35,55,4,1,0,-3,-2,2,1,0
1507982,Waist,50,66,2,2,2,2,2,0,0,0
1507983,Waist,25,41,3,3,3,3,3,0,1,0
1507988,Waist,66,80,4,4,4,4,4,2,0,0
1507989,Waist,33,47,5,5,5,5,5,2,1,0
1507990,Waist,68,82,1,1,1,1,1,2,0,1
1507991,Waist,34,48,2,2,2,2,2,2,1,1
1507992,Waist,52,66,0,0,0,0,0,2,0,0
1507993,Waist,26,40,0,0,0,0,0,2,1,0
1507994,Waist,56,70,-4,-4,-4,-4,-4,2,0,3
1507995,Waist,28,42,-3,-3,-3,-3,-3,2,1,3
1507996,Waist,54,68,0,4,1,-1,-2,2,0,1
1507997,Waist,27,41,0,5,1,-1,-2,2,1,1
1507998,Waist,24,44,1,1,1,1,1,2,0,0
1507999,Waist,12,32,2,2,2,2,2,2,1,0
1508000,Waist,56,70,1,1,1,1,1,0,0,2
1508001,Waist,28,42,2,2,2,2,2,0,1,2
1508002,Waist,64,78,0,0,0,0,0,2,0,0
1508003,Waist,32,46,0,0,0,0,0,2,1,0
1508004,Waist,52,66,1,1,1,1,1,2,0,1
1508005,Waist,26,40,2,2,2,2,2,2,1,1
1508010,Waist,64,78,2,2,2,2,2,2,0,1
1508011,Waist,32,46,3,3,3,3,3,2,1,1
1508022,Waist,14,34,-3,0,0,1,2,0,0,2
1508023,Waist,7,27,-3,0,0,2,3,0,1,2
1508024,Waist,26,46,-3,-1,2,1,3,1,0,0
1508025,Waist,13,33,-3,-1,2,1,4,1,1,0
1508026,Waist,22,42,1,1,1,1,1,1,0,0
1508027,Waist,11,31,1,1,1,1,1,1,1,0
1508028,Waist,12,28,0,1,0,1,0,0,1,2
1508029,Waist,12,28,0,1,0,0,1,0,1,1
1508030,Waist,36,52,-3,0,0,1,2,0,0,2
1508031,Waist,18,34,-3,0,0,2,3,0,1,2
1508032,Waist,66,80,-3,-1,2,1,3,1,0,0
1508033,Waist,33,47,-3,-1,2,1,4,1,1,0
1508034,Waist,50,64,0,0,0,0,0,1,0,1
1508035,Waist,25,39,0,0,0,0,0,1,1,1
1508036,Waist,50,64,0,0,0,0,0,1,0,1
1508037,Waist,25,39,0,0,0,0,0,1,1,1
1508038,Waist,56,70,1,1,1,1,1,1,0,0
1508039,Waist,28,42,1,1,1,1,1,1,1,0
1508040,Waist,64,78,1,1,1,1,1,2,0,0
1508041,Waist,32,46,2,2,2,2,2,2,1,0
1508042,Waist,24,44,1,1,1,1,1,1,0,1
1508043,Waist,12,32,2,2,2,2,2,1,1,1
1508044,Waist,64,78,1,1,1,1,1,1,0,1
1508045,Waist,32,46,2,2,2,2,2,1,1,1
1508046,Waist,60,74,2,2,2,2,2,2,0,0
1508047,Waist,30,44,2,3,2,2,2,2,1,0
1508048,Waist,62,76,3,0,3,0,0,2,0,2
1508049,Waist,31,45,3,0,4,0,0,2,1,2
1572865,Legs,1,25,0,0,0,0,0,0,2,1
1572866,Legs,2,26,0,1,0,0,0,0,2,0
1572867,Legs,2,26,0,0,0,1,0,2,2,0
1572868,Legs,2,26,1,0,0,0,0,2,0,2
1572869,Legs,1,25,2,0,0,0,0,2,1,2
1572870,Legs,2,26,-1,0,0,0,2,2,2,0
1572871,Legs,2,26,0,1,0,0,0,0,2,2
1572872,Legs,2,26,1,0,2,0,0,0,2,0
1572873,Legs,6,30,0,0,0,0,0,0,0,2
1572874,Legs,3,27,0,0,0,0,0,0,1,2
1572875,Legs,6,30,0,0,0,0,-1,0,0,0
1572876,Legs,3,27,0,0,0,0,-1,0,1,0
1572881,Legs,6,30,0,0,0,1,0,2,0,0
1572882,Legs,3,27,0,0,0,1,0,2,1,0
1572883,Legs,6,30,0,1,0,0,0,2,0,2
1572884,Legs,3,27,0,1,0,0,0,2,1,2
1572885,Legs,6,30,0,0,0,0,1,2,0,2
1572886,Legs,3,27,0,0,0,0,1,2,1,2
1572887,Legs,6,30,-2,0,0,0,0,0,0,1
1572888,Legs,3,27,-2,0,0,0,0,0,1,1
1572889,Legs,8,32,-2,0,0,0,0,2,0,1
1572890,Legs,4,28,-2,1,1,1,1,2,1,1
1572891,Legs,8,32,0,0,0,0,-2,0,0,2
1572892,Legs,4,28,0,1,0,1,-2,0,1,2
1572893,Legs,8,32,0,-1,0,0,2,2,0,3
1572894,Legs,4,28,0,-1,0,0,3,2,1,3
1572895,Legs,10,34,0,1,0,0,-2,0,0,0
1572896,Legs,5,29,1,2,0,0,-2,0,1,0
1572897,Legs,10,34,-2,1,2,1,1,0,0,2
1572898,Legs,5,29,-2,2,3,2,2,0,1,2
1572899,Legs,10,34,-1,-1,4,-1,-1,2,0,1
1572900,Legs,5,29,-1,-1,6,-1,-1,2,1,1
1572901,Legs,10,34,-2,0,2,0,0,0,0,0
1572902,Legs,5,29,-2,1,3,1,1,0,1,0
1572905,Legs,5,29,0,0,0,0,0,2,2,0
1572906,Legs,12,36,2,0,0,0,-2,0,0,0
1572907,Legs,6,30,3,0,0,0,-2,0,1,0
1572908,Legs,12,36,0,-2,0,2,1,2,0,1
1572909,Legs,6,30,0,-2,0,3,1,2,1,1
1572911,Legs,14,38,-2,-2,0,0,0,0,0,0
1572912,Legs,7,31,-2,-2,0,0,0,0,1,0
1572913,Legs,14,38,2,0,0,0,-3,0,0,2
1572914,Legs,7,31,2,0,0,0,-3,0,1,2
1572915,Legs,8,28,0,0,0,0,0,0,2,1
1572916,Legs,12,32,-1,-1,0,0,-1,0,0,2
1572917,Legs,6,26,-1,-1,0,0,-1,0,1,2
1572918,Legs,12,32,1,-1,0,-1,0,0,0,1
1572919,Legs,6,26,2,-1,0,-1,0,0,1,1
1572920,Legs,14,34,-1,1,0,-1,0,0,0,0
1572921,Legs,7,27,-1,2,0,-1,0,0,1,0
1572922,Legs,14,34,0,2,0,-1,-1,0,0,1
1572923,Legs,7,27,0,3,0,-1,-1,0,1,1
1572924,Legs,12,32,0,-2,0,2,0,2,0,0
1572925,Legs,6,26,0,-2,0,3,0,2,1,0
1572926,Legs,12,32,0,1,0,1,0,2,0,0
1572927,Legs,6,26,0,1,0,1,0,2,1,0
1572928,Legs,14,34,1,-2,0,2,0,2,0,2
1572929,Legs,7,27,1,-2,0,3,0,2,1,2
1572932,Legs,18,38,2,2,3,-2,-2,0,0,0
1572933,Legs,9,29,3,2,4,-2,-2,0,1,0
1572934,Legs,18,38,2,2,3,-2,-2,0,0,0
1572935,Legs,9,29,3,2,4,-2,-2,0,1,0
1572936,Legs,16,36,2,1,0,1,-1,2,0,0
1572937,Legs,8,28,3,1,0,1,-1,2,1,0
1572940,Legs,14,34,-3,0,0,1,2,0,0,0
1572941,Legs,7,27,-3,0,0,2,3,0,1,0
1572942,Legs,14,34,-1,-1,0,3,0,2,0,0
1572943,Legs,7,27,-1,-1,0,4,0,2,1,0
1572944,Legs,18,38,3,-1,3,-1,-1,2,0,2
1572945,Legs,9,29,4,-1,3,-1,-1,2,1,2
1572946,Legs,18,38,3,-1,3,-1,-1,1,0,2
1572947,Legs,9,29,4,-1,3,-1,-1,1,1,2
1572948,Legs,12,32,-2,-1,0,4,0,2,0,1
1572949,Legs,6,26,-2,-1,0,5,0,2,1,1
1572957,Legs,10,30,1,1,1,2,1,2,0,0
1572958,Legs,5,25,1,1,1,3,1,2,1,0
1572959,Legs,10,30,1,2,1,1,1,2,0,0
1572960,Legs,5,25,1,3,1,1,1,2,1,0
1572961,Legs,10,30,2,1,1,1,1,0,0,0
1572962,Legs,5,25,3,1,1,1,1,0,1,0
1572963,Legs,10,30,1,1,2,1,1,0,0,0
1572964,Legs,5,25,1,1,3,1,1,0,1,0
1572965,Legs,14,34,2,-1,0,-1,0,0,0,0
1572966,Legs,7,27,3,-1,0,-1,0,0,1,0
1572967,Legs,16,36,4,0,0,-1,-3,0,0,2
1572968,Legs,8,28,5,0,0,-1,-3,0,1,2
1572969,Legs,14,34,-3,0,0,1,4,0,0,1
1572970,Legs,7,27,-3,0,0,1,5,0,1,1
1572971,Legs,16,36,-3,4,0,1,-1,0,0,1
1572972,Legs,8,28,-3,5,0,1,-1,0,1,1
1572973,Legs,18,38,2,-1,1,-3,0,0,0,1
1572974,Legs,9,29,3,-1,1,-3,0,0,1,1
1572975,Legs,20,40,-1,-3,1,3,0,0,0,3
1572976,Legs,10,30,-1,-3,1,4,0,0,1,3
1572977,Legs,18,38,2,0,1,-3,-1,0,0,1
1572978,Legs,9,29,3,0,1,-3,-1,0,1,1
1572979,Legs,18,38,-3,-1,0,4,0,0,0,0
1572980,Legs,9,29,-3,-1,0,5,0,0,1,0
1572981,Legs,18,38,-2,1,0,-2,1,2,0,2
1572982,Legs,9,29,-1,1,0,-2,1,2,1,2
1572983,Legs,18,38,-4,4,1,1,2,0,0,1
1572984,Legs,9,29,-4,5,1,1,2,0,1,1
1572985,Legs,20,40,3,-2,-3,0,0,0,0,0
1572986,Legs,10,30,4,-2,-3,0,0,0,1,0
1572987,Legs,20,40,2,-1,1,0,-3,0,0,1
1572988,Legs,10,30,3,-1,1,0,-3,0,1,0
1572989,Legs,18,38,-4,0,0,1,4,0,0,1
1572990,Legs,9,29,-4,0,0,1,5,0,1,1
1572991,Legs,20,40,1,-1,0,2,-1,0,0,1
1572992,Legs,10,30,2,-1,0,2,-1,0,1,1
1572993,Legs,20,40,1,0,1,-1,-3,0,0,1
1572994,Legs,10,30,1,1,1,-1,-3,0,1,1
1572995,Legs,18,38,-2,-3,1,1,1,0,0,1
1572996,Legs,9,29,-2,-2,1,1,1,0,1,1
1572997,Legs,18,38,0,0,0,0,0,2,0,0
1572998,Legs,9,29,0,0,0,0,0,2,1,0
1572999,Legs,20,40,0,-2,0,3,-1,2,0,1
1573000,Legs,10,30,0,-2,0,4,-1,2,1,1
1573003,Legs,20,40,-2,3,2,0,-2,0,0,1
1573004,Legs,10,30,-2,3,3,0,-2,0,1,1
1573005,Legs,20,40,-2,3,2,0,-2,0,0,1
1573006,Legs,10,30,-2,3,3,0,-2,0,1,1
1573007,Legs,24,44,1,-2,3,-2,2,0,0,0
1573008,Legs,12,32,3,-2,3,-2,2,0,1,0
1573009,Legs,22,42,2,2,0,-1,0,0,0,1
1573010,Legs,11,31,3,2,0,-1,0,0,1,1
1573012,Legs,26,46,3,0,-2,-4,-1,0,0,1
1573013,Legs,13,33,4,0,-2,-4,-1,0,1,1
1573014,Legs,24,44,4,-2,-4,0,0,0,0,0
1573015,Legs,12,32,5,-2,-4,0,0,0,1,0
1573016,Legs,24,44,-3,4,-2,2,-1,0,0,0
1573017,Legs,12,32,-3,5,-2,2,-1,0,1,0
1573018,Legs,22,42,0,4,1,-1,-4,0,0,1
1573019,Legs,11,31,0,5,1,-1,-4,0,1,1
1573020,Legs,20,40,0,-3,-1,2,1,2,0,1
1573021,Legs,10,30,0,-2,-1,2,1,2,1,1
1573022,Legs,24,44,0,3,2,-2,-3,2,0,1
1573023,Legs,12,32,0,4,2,-2,-3,2,1,1
1573024,Legs,26,46,-3,-1,2,1,3,2,0,0
1573025,Legs,13,33,-3,-1,2,1,4,2,1,0
1573026,Legs,24,44,3,1,-1,-3,0,2,0,2
1573027,Legs,12,32,4,1,-1,-3,0,2,1,2
1573028,Legs,24,44,-2,-1,-2,2,2,0,0,1
1573029,Legs,12,32,-2,-1,-2,3,2,0,1,1
1573030,Legs,24,44,2,-3,0,0,-2,2,0,0
1573031,Legs,12,32,4,-3,0,0,-2,2,1,0
1573032,Legs,24,44,2,-3,-2,0,0,0,0,1
1573033,Legs,12,32,4,-3,-2,0,0,0,1,1
1573034,Legs,26,46,-1,3,2,-1,0,0,0,1
1573035,Legs,13,33,-1,4,2,-1,0,0,1,1
1573036,Legs,24,44,2,0,0,-4,-2,0,0,2
1573037,Legs,12,32,2,0,0,-3,-2,0,1,2
1573038,Legs,26,46,-2,0,-4,2,2,0,0,0
1573039,Legs,26,46,-2,0,-4,2,2,0,0,0
1573040,Legs,13,33,-2,0,-3,2,2,0,1,0
1573041,Legs,13,33,-2,0,-3,2,2,0,1,0
1573042,Legs,26,46,-1,-2,-3,2,3,0,0,0
1573043,Legs,13,33,-1,-2,-3,2,5,0,1,0
1573044,Legs,26,46,-5,0,-3,1,2,0,0,0
1573045,Legs,13,33,-4,0,-3,1,2,0,1,0
1573046,Legs,26,46,4,1,-3,-4,-1,0,0,1
1573047,Legs,13,33,4,1,-3,-3,-1,0,1,1
1573048,Legs,26,46,-1,-1,-2,-1,-1,2,0,1
1573049,Legs,13,33,-1,-1,-1,-1,-1,2,1,1
1573050,Legs,24,44,2,2,-5,2,2,0,0,1
1573051,Legs,12,32,2,2,-4,2,2,0,1,1
1573052,Legs,22,42,1,1,1,1,1,0,0,0
1573053,Legs,11,31,1,1,2,1,1,0,1,0
1573054,Legs,20,40,0,0,0,0,0,0,0,1
1573055,Legs,10,30,0,0,0,0,0,0,1,1
1573056,Legs,20,40,0,0,0,0,0,0,0,1
1573057,Legs,10,30,0,0,0,0,0,1,1,1
1573058,Legs,20,40,0,0,0,0,0,0,0,1
1573059,Legs,10,30,0,0,0,0,0,1,1,1
1573060,Legs,20,40,0,0,0,0,0,1,0,1
1573061,Legs,10,30,0,0,0,0,0,1,1,1
1573062,Legs,10,30,-2,-2,0,-2,-2,2,2,0
1573063,Legs,22,42,1,1,1,1,1,2,0,2
1573064,Legs,11,31,1,1,1,1,1,2,1,2
1573065,Legs,24,40,0,0,0,0,0,0,0,1
1573066,Legs,24,40,0,1,0,0,0,0,0,0
1573067,Legs,26,42,0,0,0,1,0,2,0,0
1573068,Legs,13,29,0,0,0,2,0,2,1,0
1573069,Legs,26,42,1,0,0,0,0,2,0,2
1573070,Legs,13,29,2,0,0,0,0,2,1,2
1573071,Legs,26,42,-1,0,0,0,2,2,0,0
1573072,Legs,13,29,-1,0,0,0,4,2,1,0
1573073,Legs,26,42,0,1,0,0,0,0,0,1
1573074,Legs,13,29,0,2,0,0,0,0,1,1
1573075,Legs,15,31,1,0,2,0,0,0,2,1
1573076,Legs,26,42,0,0,0,0,0,0,0,2
1573077,Legs,13,29,0,0,0,0,0,0,1,2
1573078,Legs,22,38,0,0,0,0,0,0,0,1
1573079,Legs,11,27,0,0,0,0,0,0,1,1
1573080,Legs,30,46,0,0,0,0,-1,0,0,0
1573081,Legs,15,31,0,0,0,0,-1,0,1,0
1573084,Legs,32,48,0,-2,0,2,0,2,0,1
1573085,Legs,16,32,0,-2,0,3,0,2,1,1
1573088,Legs,32,48,0,1,0,1,0,2,0,0
1573089,Legs,16,32,0,1,0,1,0,2,1,0
1573090,Legs,28,44,0,1,0,1,0,2,0,1
1573091,Legs,14,30,0,1,0,1,0,2,1,1
1573092,Legs,36,52,1,-2,0,2,0,2,0,2
1573093,Legs,18,34,1,-2,0,3,0,2,1,2
1573094,Legs,32,48,1,-2,0,2,0,2,0,2
1573095,Legs,16,32,1,-2,0,3,0,2,1,2
1573100,Legs,36,52,-3,0,0,1,2,0,0,0
1573101,Legs,18,34,-3,0,0,2,3,0,1,0
1573102,Legs,34,50,-1,-1,0,3,0,2,0,0
1573103,Legs,17,33,-1,-1,0,4,0,2,1,0
1573111,Legs,20,36,1,1,1,2,1,2,0,0
1573112,Legs,10,26,1,1,1,3,1,2,1,0
1573113,Legs,20,36,1,2,1,1,1,2,0,0
1573114,Legs,10,26,1,3,1,1,1,2,1,0
1573115,Legs,20,36,2,1,1,1,1,0,0,0
1573116,Legs,10,26,3,1,1,1,1,0,1,0
1573117,Legs,20,36,1,1,2,1,1,0,0,0
1573118,Legs,10,26,1,1,3,1,1,0,1,0
1573119,Legs,22,38,0,0,0,1,0,2,0,0
1573120,Legs,11,27,0,0,0,1,0,2,1,0
1573121,Legs,22,38,0,1,0,0,0,2,0,2
1573122,Legs,11,27,0,1,0,0,0,2,1,2
1573123,Legs,22,38,0,0,0,0,1,2,0,2
1573124,Legs,11,27,0,0,0,0,1,2,1,2
1573125,Legs,19,35,0,0,0,0,0,2,2,0
1573126,Legs,32,48,2,0,0,0,-2,0,0,0
1573127,Legs,16,32,3,0,0,0,-2,0,1,0
1573128,Legs,28,44,-2,0,0,0,0,0,0,1
1573129,Legs,14,30,-2,0,0,0,0,0,1,1
1573130,Legs,28,44,-2,-1,0,4,0,2,0,1
1573131,Legs,14,30,-2,-1,0,5,0,2,1,1
1573134,Legs,30,46,-2,0,0,0,0,2,0,1
1573135,Legs,15,31,-2,1,1,1,1,2,1,1
1573136,Legs,30,46,0,0,0,0,-2,0,0,2
1573137,Legs,15,31,0,1,0,1,-2,0,1,2
1573138,Legs,30,46,0,-1,0,0,2,2,0,3
1573139,Legs,15,31,0,-1,0,0,3,2,1,3
1573140,Legs,32,48,0,1,0,0,-2,0,0,0
1573141,Legs,16,32,1,2,0,0,-2,0,1,0
1573142,Legs,36,52,0,1,0,0,-2,2,0,1
1573143,Legs,18,34,1,2,0,0,-2,2,1,1
1573144,Legs,34,50,2,-1,0,-1,0,0,0,0
1573145,Legs,17,33,3,-1,0,-1,0,0,1,0
1573146,Legs,38,54,2,-1,0,-1,0,2,0,1
1573147,Legs,19,35,3,-1,0,-1,0,2,1,1
1573148,Legs,32,48,-2,1,2,1,1,0,0,2
1573149,Legs,16,32,-2,2,3,2,2,0,1,2
1573150,Legs,36,52,-2,1,2,1,1,2,0,0
1573151,Legs,18,34,-2,2,3,2,2,2,1,0
1573152,Legs,36,52,-1,-1,4,-1,-1,2,0,1
1573153,Legs,18,34,-1,-1,6,-1,-1,2,1,1
1573154,Legs,40,56,-1,-1,4,-1,-1,2,0,1
1573155,Legs,20,36,-1,-1,6,-1,-1,2,1,1
1573156,Legs,32,48,-1,-1,4,-1,-1,2,0,1
1573157,Legs,16,32,-1,-1,6,-1,-1,2,1,1
1573158,Legs,32,48,-2,0,2,0,0,0,0,0
1573159,Legs,16,32,-2,1,3,1,1,0,1,0
1573162,Legs,36,52,0,-2,0,2,1,2,0,1
1573163,Legs,18,34,0,-2,0,3,1,2,1,1
1573165,Legs,38,54,-2,-2,0,0,0,0,0,0
1573166,Legs,19,35,-2,-2,0,0,0,0,1,0
1573167,Legs,42,58,2,0,0,0,-3,0,0,2
1573168,Legs,21,37,2,0,0,0,-3,0,1,2
1573169,Legs,46,62,2,0,0,0,-3,2,0,0
1573170,Legs,23,39,2,0,0,0,-3,2,1,0
1573171,Legs,44,60,3,0,0,-1,-3,0,0,2
1573172,Legs,22,38,4,0,0,-1,-3,0,1,2
1573173,Legs,44,60,-2,-1,1,2,0,0,0,1
1573174,Legs,22,38,-2,-1,1,3,0,0,1,1
1573175,Legs,40,56,-3,0,0,1,3,0,0,1
1573176,Legs,20,36,-3,0,0,1,4,0,1,1
1573177,Legs,46,62,-3,4,0,1,-1,0,0,1
1573178,Legs,23,39,-3,5,0,1,-1,0,1,1
1573179,Legs,42,58,-3,4,0,1,-1,2,0,0
1573180,Legs,21,37,-3,5,0,1,-1,2,1,0
1573181,Legs,46,62,2,-1,1,-3,0,0,0,1
1573182,Legs,23,39,3,-1,1,-3,0,0,1,1
1573183,Legs,48,64,-1,-3,1,3,0,0,0,3
1573184,Legs,24,40,-1,-3,1,4,0,0,1,3
1573185,Legs,52,68,-1,-3,1,3,0,2,0,0
1573186,Legs,26,42,-1,-3,1,4,0,2,1,0
1573187,Legs,44,60,-1,-3,1,3,0,2,0,0
1573188,Legs,22,38,-1,-3,1,4,0,2,1,0
1573189,Legs,46,62,2,0,1,-3,-1,0,0,1
1573190,Legs,23,39,3,0,1,-3,-1,0,1,1
1573191,Legs,46,62,-3,-1,0,4,0,0,0,0
1573192,Legs,23,39,-3,-1,0,5,0,0,1,0
1573193,Legs,42,58,-3,-1,0,4,0,0,0,0
1573194,Legs,21,37,-3,-1,0,5,0,0,1,0
1573195,Legs,44,60,0,0,0,0,0,0,0,1
1573196,Legs,22,38,0,0,0,0,0,0,1,1
1573197,Legs,40,56,-1,-1,0,0,-1,0,0,2
1573198,Legs,20,36,-1,-1,0,0,-1,0,1,2
1573199,Legs,36,52,-1,-1,0,0,-1,0,0,0
1573200,Legs,18,34,-1,-1,0,0,-1,2,1,0
1573201,Legs,44,60,1,-1,0,-1,0,0,0,1
1573202,Legs,22,38,2,-1,0,-1,0,0,1,1
1573203,Legs,48,64,-1,1,0,-1,0,0,0,0
1573204,Legs,24,40,-1,2,0,-1,0,0,1,0
1573205,Legs,44,60,-1,1,0,-1,0,2,0,0
1573206,Legs,22,38,-1,2,0,-1,0,2,1,0
1573207,Legs,46,62,0,2,0,-1,-1,0,0,1
1573208,Legs,23,39,0,3,0,-1,-1,0,1,1
1573209,Legs,42,58,0,2,0,-1,-1,2,0,0
1573210,Legs,21,37,0,3,0,-1,-1,2,1,0
1573211,Legs,48,64,5,-1,0,-1,-1,1,0,1
