_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
203522,203521,Hammer,0,2600,120,0,Poison,14,,0,,0,0,7.5.7.6.0.0 7.5.7.8.0.0 7.5.7.10.1.0,5,,,,,,,,,,,,0,0,0
203523,203522,Hammer,0,15600,140,0,Poison,16,,0,,0,0,8.4.11.7.0.0 8.4.11.9.0.0 8.4.11.10.2.0,10,,,,,,,,,,,,0,0,0
203524,203523,Hammer,0,16900,170,0,Poison,18,,0,,0,0,7.5.7.10.1.0 7.5.7.10.3.0 7.5.7.10.5.1,10,,,,,,,,,,,,0,0,0
203525,203524,Hammer,0,18200,190,0,Poison,20,,0,,0,0,16.5.3.9.2.0 16.5.3.9.4.0 16.5.3.9.4.3,10,,,,,,,,,,,,0,0,1
203777,203522,Hammer,0,4000,120,0,Blastblight,15,,0,,0,0,6.6.4.8.1.0 6.6.4.8.3.0 6.6.4.8.6.0,0,,,,,,,,,,,,0,0,0
203778,203777,Hammer,0,44000,150,0,Blastblight,16,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,0,,,,,,,,,,,,0,0,0
203779,203778,Hammer,0,48000,170,0,Blastblight,17,,0,,0,0,11.4.10.9.1.0 11.4.10.9.3.0 11.4.10.9.5.1,0,,,,,,,,,,,,0,0,0
203780,203779,Hammer,0,52000,200,0,Blastblight,18,,0,,0,0,6.3.15.10.1.0 6.3.15.10.3.0 6.3.15.10.3.3,0,,,,,,,,,,,,0,0,0
203781,203780,Hammer,0,56000,210,0,Blastblight,20,,0,,0,0,10.5.8.10.2.0 10.5.8.10.2.2 10.5.8.10.2.5,0,,,,,,,,,,,,0,0,1
204033,203779,Hammer,0,150000,170,0,Blastblight,26,,0,,0,0,5.3.10.9.3.0 5.3.10.9.5.0 5.3.10.9.8.0,0,,,,,,,,,,,,1,0,0
204034,204033,Hammer,0,165000,180,0,Blastblight,27,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,0,,,,,,,,,,,,1,0,0
204035,204034,Hammer,0,180000,190,0,Blastblight,28,,0,,0,0,5.7.8.10.5.0 5.7.8.10.7.0 5.7.8.10.8.2,0,,,,,,,,,,,,1,0,1
204289,203011,Hammer,2100,1400,110,0,,0,,0,,0,0,4.6.8.2.0.0 4.6.8.4.0.0 4.6.8.7.0.0,-5,,,,,,,,,,,,0,0,0
204290,204289,Hammer,0,2800,120,0,,0,,0,,0,0,4.4.9.3.0.0 4.4.9.5.0.0 4.4.9.8.0.0,-5,,,,,,,,,,,,0,0,0
204291,204290,Hammer,0,4200,150,0,,0,,0,,0,0,7.3.10.5.0.0 7.3.10.7.0.0 7.3.10.9.1.0,-5,,,,,,,,,,,,0,0,0
204292,204291,Hammer,0,18200,170,0,,0,,0,,0,0,5.3.10.7.0.0 5.3.10.9.0.0 5.3.10.9.3.0,-10,,,,,,,,,,,,0,0,0
204293,204292,Hammer,0,19600,190,0,,0,,0,,0,0,10.4.7.7.2.0 10.4.7.7.4.0 10.4.7.7.7.0,-10,,,,,,,,,,,,0,0,0
204294,204293,Hammer,0,21000,210,0,,0,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,-10,,,,,,,,,,,,0,0,0
204295,204294,Hammer,0,22400,230,0,,0,,0,,0,0,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,-10,,,,,,,,,,,,0,0,1
204545,204291,Hammer,6000,4000,140,0,,0,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,10,,,,,,,,,,,,1,0,0
204546,204545,Hammer,0,44000,150,0,,0,,0,,0,0,6.3.10.9.2.0 6.3.10.9.4.0 6.3.10.9.7.0,10,,,,,,,,,,,,1,0,0
204547,204546,Hammer,0,48000,160,0,,0,,0,,0,0,6.4.12.10.3.0 6.4.12.10.4.1 6.4.12.10.4.4,10,,,,,,,,,,,,1,0,0
204548,204547,Hammer,0,52000,180,0,,0,,0,,0,0,9.10.3.9.3.1 9.10.3.9.3.3 9.10.3.9.3.6,10,,,,,,,,,,,,1,0,0
204549,204548,Hammer,0,56000,190,0,,0,,0,,0,0,7.5.7.10.5.1 7.5.7.10.5.3 7.5.7.10.5.6,10,,,,,,,,,,,,1,0,1
204801,204547,Hammer,0,140000,160,0,,0,,0,,0,0,17.6.4.9.3.1 17.6.4.9.3.1 17.6.4.9.3.1,20,,,,,,,,,,,,2,0,0
204802,204801,Hammer,0,154000,170,0,,0,,0,,0,0,5.3.15.12.3.2 5.3.15.12.3.2 5.3.15.12.3.2,20,,,,,,,,,,,,2,0,0
204803,204802,Hammer,0,168000,180,0,,0,,0,,0,0,6.3.15.10.3.3 6.3.15.10.3.3 6.3.15.10.3.3,20,,,,,,,,,,,,2,0,1
205057,204290,Hammer,2250,1500,130,0,,0,,0,,0,15,3.2.10.0.0.0 3.2.12.0.0.0 3.2.15.0.0.0,0,,,,,,,,,,,,0,0,0
205058,205057,Hammer,0,3000,140,0,,0,,0,,0,15,5.3.12.0.0.0 5.3.14.0.0.0 5.3.15.2.0.0,0,,,,,,,,,,,,0,0,0
205059,205058,Hammer,0,18000,160,0,,0,,0,,0,20,5.3.15.2.0.0 5.3.15.4.0.0 5.3.15.7.0.0,0,,,,,,,,,,,,0,0,0
205060,205059,Hammer,0,19500,180,0,,0,,0,,0,20,9.6.12.3.0.0 9.6.12.5.0.0 9.6.12.6.2.0,0,,,,,,,,,,,,0,0,0
205061,205060,Hammer,0,21000,220,0,,0,,0,,0,25,10.8.12.3.2.0 10.8.12.3.4.0 10.8.12.3.4.3,0,,,,,,,,,,,,0,0,1
205313,205059,Hammer,0,150000,190,0,,0,,0,,0,0,3.6.16.8.2.0 3.6.16.8.4.0 3.6.16.8.7.0,0,,,,,,,,,,,,1,0,0
205314,205313,Hammer,0,165000,210,0,,0,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,0,,,,,,,,,,,,1,0,0
205315,205314,Hammer,0,180000,220,0,,0,,0,,0,0,8.10.6.7.4.0 8.10.6.7.5.1 8.10.6.7.5.4,0,,,,,,,,,,,,1,0,1
205569,205057,Hammer,0,2500,100,0,Ice,15,,0,,0,0,8.1.10.6.0.0 8.1.10.8.0.0 8.1.10.11.0.0,0,,,,,,,,,,,,1,0,0
205570,205569,Hammer,0,5000,120,0,Ice,16,,0,,0,0,5.2.10.8.0.0 5.2.10.10.0.0 5.2.10.13.0.0,0,,,,,,,,,,,,1,0,0
205571,205570,Hammer,0,30000,140,0,Ice,17,,0,,0,0,9.2.9.10.0.0 9.2.9.12.0.0 9.2.9.13.2.0,0,,,,,,,,,,,,2,0,0
205572,205571,Hammer,0,32500,160,0,Ice,18,,0,,0,0,3.2.17.12.1.0 3.2.17.12.3.0 3.2.17.12.6.0,0,,,,,,,,,,,,2,0,0
205573,205572,Hammer,0,35000,210,0,Ice,20,,0,,0,0,8.7.4.14.2.0 8.7.4.14.4.0 8.7.4.14.5.2,0,,,,,,,,,,,,2,0,1
205825,204290,Hammer,0,2400,110,0,,0,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,0,,,,,,,,,,,,0,0,0
205826,205825,Hammer,0,4800,130,0,,0,,0,,0,0,5.4.12.12.2.0 5.4.12.12.4.0 5.4.12.12.6.1,0,,,,,,,,,,,,0,0,0
205827,205826,Hammer,0,28800,160,0,,0,,0,,0,0,10.7.3.12.3.0 10.7.3.12.5.0 10.7.3.12.7.1,0,,,,,,,,,,,,0,0,0
205828,205827,Hammer,0,31200,190,0,,0,,0,,0,0,7.4.5.15.4.0 7.4.5.15.6.0 7.4.5.15.7.2,0,,,,,,,,,,,,0,0,0
205829,205828,Hammer,0,33600,220,0,,0,,0,,0,0,4.6.8.12.5.0 4.6.8.12.7.0 4.6.8.12.7.3,0,,,,,,,,,,,,0,0,1
206081,204289,Hammer,0,2100,90,0,Thunder,14,,0,,0,0,6.3.9.2.0.0 6.3.9.4.0.0 6.3.9.7.0.0,0,,,,,,,,,,,,0,0,0
206082,206081,Hammer,0,4200,120,0,Thunder,16,,0,,0,0,7.3.10.5.0.0 7.3.10.7.0.0 7.3.10.9.1.0,0,,,,,,,,,,,,0,0,0
206083,206082,Hammer,0,25200,160,0,Thunder,20,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,0,,,,,,,,,,,,1,0,0
206084,206083,Hammer,0,27300,180,0,Thunder,23,,0,,0,0,3.2.17.12.1.0 3.2.17.12.3.0 3.2.17.12.6.0,0,,,,,,,,,,,,1,0,0
206085,206084,Hammer,0,29400,210,0,Thunder,25,,0,,0,0,6.4.12.10.3.0 6.4.12.10.4.1 6.4.12.10.4.4,0,,,,,,,,,,,,1,0,1
206337,203010,Hammer,1800,1200,110,0,,0,,0,,0,0,9.4.2.0.0.0 9.4.4.0.0.0 9.4.7.0.0.0,0,,,,,,,,,,,,0,0,0
206338,206337,Hammer,0,2400,120,0,,0,,0,,0,0,8.4.3.0.0.0 8.4.5.0.0.0 8.4.8.0.0.0,0,,,,,,,,,,,,0,0,0
206339,206338,Hammer,0,3600,140,0,,0,,0,,0,0,6.4.5.0.0.0 6.4.7.0.0.0 6.4.10.0.0.0,0,,,,,,,,,,,,1,0,0
206340,206339,Hammer,0,15600,160,0,,0,,0,,0,4,8.4.8.0.0.0 8.4.10.0.0.0 8.4.11.2.0.0,0,,,,,,,,,,,,1,0,0
206341,206340,Hammer,0,16800,190,0,,0,,0,,0,8,8.4.11.2.0.0 8.4.11.4.0.0 8.4.11.7.0.0,0,,,,,,,,,,,,2,0,0
206342,206341,Hammer,0,18000,230,0,,0,,0,,0,10,5.4.12.4.0.0 5.4.12.6.0.0 5.4.12.9.0.0,0,,,,,,,,,,,,2,0,1
206593,206340,Hammer,18000,120000,160,0,Ice,12,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,0,,,,,,,,,,,,0,0,0
206594,206593,Hammer,0,132000,170,0,Ice,15,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,0,,,,,,,,,,,,0,0,0
206595,206594,Hammer,0,144000,190,0,Ice,18,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,0,,,,,,,,,,,,0,0,0
206596,206595,Hammer,0,156000,220,0,Ice,20,,0,,0,0,6.3.15.10.1.0 6.3.15.10.3.0 6.3.15.10.3.3,0,,,,,,,,,,,,0,0,1
206849,206594,Hammer,0,140000,150,0,Ice,42,,0,,0,0,9.7.12.4.3.0 9.7.12.4.5.0 9.7.12.4.6.2,0,,,,,,,,,,,,1,0,0
206850,206849,Hammer,0,154000,160,0,Ice,47,,0,,0,0,8.12.7.4.3.1 8.12.7.4.3.3 8.12.7.4.3.6,0,,,,,,,,,,,,1,0,0
206851,206850,Hammer,0,168000,170,0,Ice,50,,0,,0,0,10.7.8.4.5.1 10.7.8.4.5.3 10.7.8.4.5.6,0,,,,,,,,,,,,1,0,1
207105,206338,Hammer,0,1000,100,0,,0,,0,,0,0,3.7.10.0.0.0 3.7.12.0.0.0 3.7.15.0.0.0,0,,,,,,,,,,,,1,0,0
207106,207105,Hammer,0,2000,120,0,,0,,0,,0,0,8.5.12.0.0.0 8.5.14.0.0.0 8.5.16.1.0.0,0,,,,,,,,,,,,1,0,0
207107,207106,Hammer,0,3000,130,0,,0,,0,,0,0,9.7.12.2.0.0 9.7.12.4.0.0 9.7.12.4.3.0,0,,,,,,,,,,,,1,0,0
207108,207107,Hammer,0,13000,150,0,,0,,0,,0,0,7.6.18.3.1.0 7.6.18.3.3.0 7.6.18.3.4.2,0,,,,,,,,,,,,1,0,0
207109,207108,Hammer,0,14000,190,0,,0,,0,,0,0,10.8.12.3.2.0 10.8.12.3.4.0 10.8.12.3.4.3,0,,,,,,,,,,,,1,0,1
207361,207105,Hammer,0,1700,80,0,Water,20,,0,,0,0,7.4.12.2.0.0 7.4.12.4.0.0 7.4.12.7.0.0,0,,,,,,,,,,,,1,0,0
207362,207361,Hammer,0,3400,110,0,Water,24,,0,,0,0,6.5.11.3.0.0 6.5.11.5.0.0 6.5.11.8.0.0,0,,,,,,,,,,,,1,0,0
207363,207362,Hammer,0,20400,130,0,Water,30,,0,,0,0,7.7.11.5.0.0 7.7.11.7.0.0 7.7.11.8.2.0,0,,,,,,,,,,,,2,0,0
207364,207363,Hammer,0,22100,150,0,Water,35,,0,,0,0,9.6.12.6.2.0 9.6.12.6.4.0 9.6.12.6.6.1,0,,,,,,,,,,,,2,0,0
207365,207364,Hammer,0,23800,200,0,Water,40,,0,,0,0,9.4.11.7.4.0 9.4.11.7.6.0 9.4.11.7.6.3,0,,,,,,,,,,,,2,0,1
207617,206337,Hammer,0,1000,90,0,,0,,0,,0,12,9.4.7.0.0.0 9.4.9.0.0.0 9.4.11.1.0.0,0,,,,,,,,,,,,2,0,0
207618,207617,Hammer,0,2000,100,0,,0,,0,,0,18,8.4.11.2.0.0 8.4.11.4.0.0 8.4.11.7.0.0,0,,,,,,,,,,,,2,0,0
207619,207618,Hammer,0,12000,130,0,,0,,0,,0,22,6.5.16.3.0.0 6.5.16.5.0.0 6.5.16.7.1.0,0,,,,,,,,,,,,2,0,0
207620,207619,Hammer,0,13000,150,0,,0,,0,,0,26,7.6.18.3.1.0 7.6.18.3.3.0 7.6.18.3.4.2,0,,,,,,,,,,,,3,0,0
207621,207620,Hammer,0,14000,190,0,,0,,0,,0,30,6.5.16.7.1.0 6.5.16.7.3.0 6.5.16.7.3.3,0,,,,,,,,,,,,3,0,1
207873,203010,Hammer,0,1100,80,0,,0,,0,,0,0,8.7.4.1.0.0 8.7.4.3.0.0 8.7.4.6.0.0,0,,,,,,,,,,,,1,0,0
207874,207873,Hammer,0,2200,110,0,,0,,0,,0,0,9.10.3.3.0.0 9.10.3.5.0.0 9.10.3.8.0.0,0,,,,,,,,,,,,1,0,0
207875,207874,Hammer,0,13200,140,0,,0,,0,,0,0,10.7.3.5.0.0 10.7.3.7.0.0 10.7.3.10.0.0,0,,,,,,,,,,,,2,0,0
207876,207875,Hammer,0,14300,170,0,,0,,0,,0,0,9.10.3.8.0.0 9.10.3.9.1.0 9.10.3.9.3.1,0,,,,,,,,,,,,2,0,0
207877,207876,Hammer,0,15400,210,0,,0,,0,,0,0,11.10.5.6.3.0 11.10.5.6.5.0 11.10.5.6.5.3,0,,,,,,,,,,,,2,0,1
208129,0,Hammer,1800,0,100,0,,0,,0,,0,0,6.5.4.0.0.0 6.5.6.0.0.0 6.5.9.0.0.0,0,,,,,,,,,,,,0,0,0
208130,208129,Hammer,0,2400,110,0,,0,,0,,0,0,4.6.5.0.0.0 4.6.7.0.0.0 4.6.8.2.0.0,0,,,,,,,,,,,,0,0,0
208131,208130,Hammer,0,3600,120,0,,0,,0,,0,0,6.4.9.1.0.0 6.4.9.3.0.0 6.4.9.6.0.0,0,,,,,,,,,,,,0,0,0
208132,208131,Hammer,0,15600,150,0,,0,,0,,0,0,6.5.11.3.0.0 6.5.11.5.0.0 6.5.11.8.0.0,0,,,,,,,,,,,,1,0,0
208133,208132,Hammer,0,16800,190,0,,0,,0,,0,0,7.7.11.5.0.0 7.7.11.7.0.0 7.7.11.8.2.0,0,,,,,,,,,,,,1,0,0
208134,208133,Hammer,0,18000,220,0,,0,,0,,0,0,7.6.18.3.1.0 7.6.18.3.3.0 7.6.18.3.4.2,0,,,,,,,,,,,,2,0,1
208385,208132,Hammer,0,120000,160,0,Water,21,,0,,0,0,7.3.4.11.0.0 7.3.4.13.0.0 7.3.4.16.0.0,0,,,,,,,,,,,,1,0,0
208386,208385,Hammer,0,132000,170,0,Water,24,,0,,0,0,4.4.9.17.1.0 4.4.9.17.3.0 4.4.9.17.5.1,0,,,,,,,,,,,,1,0,0
208387,208386,Hammer,0,144000,190,0,Water,28,,0,,0,0,8.7.4.14.2.0 8.7.4.14.4.0 8.7.4.14.5.2,0,,,,,,,,,,,,1,0,0
208388,208387,Hammer,0,156000,210,0,Water,32,,0,,0,0,8.7.3.14.3.0 8.7.3.14.5.0 8.7.3.14.5.3,0,,,,,,,,,,,,1,0,1
208641,208131,Hammer,0,4000,120,0,Thunder,26,,0,,0,0,6.4.5.10.0.0 6.4.5.12.0.0 6.4.5.15.0.0,0,,,,,,,,,,,,1,0,0
208642,208641,Hammer,0,8000,130,0,Thunder,28,,0,,0,0,6.3.9.12.0.0 6.3.9.14.0.0 6.3.9.14.3.0,0,,,,,,,,,,,,1,0,0
208643,208642,Hammer,0,48000,160,0,Thunder,30,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,0,,,,,,,,,,,,1,0,0
208644,208643,Hammer,0,52000,200,0,Thunder,34,,0,,0,0,6.4.12.10.3.0 6.4.12.10.4.1 6.4.12.10.4.4,0,,,,,,,,,,,,1,0,1
208897,208131,Hammer,0,2400,100,0,,0,,0,,0,0,18.2.6.4.0.0 18.2.6.6.0.0 18.2.6.7.2.0,0,,,,,,,,,,,,2,0,0
208898,208897,Hammer,0,4800,130,0,,0,,0,,0,0,7.7.11.5.0.0 7.7.11.7.0.0 7.7.11.8.2.0,0,,,,,,,,,,,,2,0,0
208899,208898,Hammer,0,28800,160,0,,0,,0,,0,0,16.5.3.6.0.0 16.5.3.8.0.0 16.5.3.9.2.0,0,,,,,,,,,,,,2,0,0
208900,208899,Hammer,0,31200,190,0,,0,,0,,0,0,7.4.12.7.0.0 7.4.12.9.0.0 7.4.12.9.3.0,0,,,,,,,,,,,,2,0,0
208901,208900,Hammer,0,33600,230,0,,0,,0,,0,0,19.2.6.8.0.0 19.2.6.8.2.0 19.2.6.8.4.1,0,,,,,,,,,,,,2,0,1
209153,208897,Hammer,4200,2800,100,0,Fire,32,,0,,0,0,7.4.5.9.0.0 7.4.5.11.0.0 7.4.5.14.0.0,5,,,,,,,,,,,,1,0,0
209154,209153,Hammer,0,30800,120,0,Fire,34,,0,,0,0,9.2.9.10.0.0 9.2.9.12.0.0 9.2.9.13.2.0,5,,,,,,,,,,,,1,0,0
209155,209154,Hammer,0,33600,150,0,Fire,36,,0,,0,0,6.3.9.12.0.0 6.3.9.14.0.0 6.3.9.14.3.0,5,,,,,,,,,,,,1,0,0
209156,209155,Hammer,0,36400,180,0,Fire,38,,0,,0,0,3.2.17.12.1.0 3.2.17.12.3.0 3.2.17.12.6.0,5,,,,,,,,,,,,1,0,0
209157,209156,Hammer,0,39200,200,0,Fire,40,,0,,0,0,9.2.9.13.2.0 9.2.9.13.4.0 9.2.9.13.5.2,5,,,,,,,,,,,,1,0,1
209409,209155,Hammer,0,200000,160,0,Fire,40,,0,,0,0,3.6.16.8.2.0 3.6.16.8.4.0 3.6.16.8.7.0,10,,,,,,,,,,,,2,0,0
209410,209409,Hammer,0,220000,170,0,Fire,42,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,10,,,,,,,,,,,,2,0,0
209411,209410,Hammer,0,240000,190,0,Fire,44,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,10,,,,,,,,,,,,2,0,1
209665,208130,Hammer,0,2800,100,0,,0,,0,,0,0,5.7.8.10.0.0 5.7.8.10.2.0 5.7.8.10.5.0,40,,,,,,,,,,,,0,0,0
209666,209665,Hammer,0,5600,120,0,,0,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,40,,,,,,,,,,,,1,0,0
209667,209666,Hammer,0,33600,140,0,,0,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,40,,,,,,,,,,,,2,0,0
209668,209667,Hammer,0,36400,160,0,,0,,0,,0,0,10.7.3.12.7.1 10.7.3.12.7.1 10.7.3.12.7.1,40,,,,,,,,,,,,2,0,0
209669,209668,Hammer,0,39200,180,0,,0,,0,,0,0,7.4.12.9.6.2 7.4.12.9.6.2 7.4.12.9.6.2,40,,,,,,,,,,,,2,0,1
209921,208130,Hammer,2250,1500,100,0,,0,,0,,0,0,6.3.9.2.0.0 6.3.9.4.0.0 6.3.9.7.0.0,5,,,,,,,,,,,,1,0,0
209922,209921,Hammer,0,3000,110,0,,0,,0,,0,0,5.4.12.4.0.0 5.4.12.6.0.0 5.4.12.9.0.0,5,,,,,,,,,,,,1,0,0
209923,209922,Hammer,0,4500,130,0,,0,,0,,0,0,4.3.11.7.0.0 4.3.11.9.0.0 4.3.11.12.0.0,5,,,,,,,,,,,,2,0,0
209924,209923,Hammer,0,19500,140,0,,0,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,10,,,,,,,,,,,,2,0,0
209925,209924,Hammer,0,21000,170,0,,0,,0,,0,0,5.4.12.12.2.0 5.4.12.12.4.0 5.4.12.12.6.1,10,,,,,,,,,,,,3,0,0
209926,209925,Hammer,0,22500,190,0,,0,,0,,0,0,8.7.3.14.3.0 8.7.3.14.5.0 8.7.3.14.5.3,10,,,,,,,,,,,,3,0,1
210177,209922,Hammer,0,2600,110,0,,0,,0,,0,0,7.4.5.4.0.0 7.4.5.6.0.0 7.4.5.9.0.0,20,,,,,,,,,,,,2,0,0
210178,210177,Hammer,0,5200,120,0,,0,,0,,0,0,7.5.7.6.0.0 7.5.7.8.0.0 7.5.7.10.1.0,20,,,,,,,,,,,,2,0,0
210179,210178,Hammer,0,31200,150,0,,0,,0,,0,0,10.4.7.7.2.0 10.4.7.7.4.0 10.4.7.7.7.0,25,,,,,,,,,,,,2,0,0
210180,210179,Hammer,0,33800,160,0,,0,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,25,,,,,,,,,,,,2,0,0
210181,210180,Hammer,0,36400,190,0,,0,,0,,0,0,10.4.7.7.7.0 10.4.7.7.9.0 10.4.7.7.9.3,25,,,,,,,,,,,,2,0,1
210433,210178,Hammer,0,130000,150,0,Poison,12,,0,,0,0,11.10.5.6.3.0 11.10.5.6.5.0 11.10.5.6.5.3,20,,,,,,,,,,,,2,0,0
210434,210433,Hammer,0,143000,160,0,Poison,13,,0,,0,0,2.5.17.6.5.0 2.5.17.6.6.1 2.5.17.6.6.4,25,,,,,,,,,,,,2,0,0
210435,210434,Hammer,0,156000,170,0,Poison,15,,0,,0,0,7.3.10.9.6.0 7.3.10.9.7.1 7.3.10.9.7.4,25,,,,,,,,,,,,3,0,1
210689,209921,Hammer,0,1700,70,0,Poison,26,,0,,0,0,7.6.4.3.0.0 7.6.4.5.0.0 7.6.4.8.0.0,0,,,,,,,,,,,,1,0,0
210690,210689,Hammer,0,3400,80,0,Poison,28,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,0,,,,,,,,,,,,1,0,0
210691,210690,Hammer,0,20400,120,0,Poison,30,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,0,,,,,,,,,,,,1,0,0
210692,210691,Hammer,0,22100,150,0,Poison,32,,0,,0,0,4.6.8.12.0.0 4.6.8.12.2.0 4.6.8.12.5.0,0,,,,,,,,,,,,1,0,0
210693,210692,Hammer,0,23800,180,0,Poison,35,,0,,0,0,4.3.11.14.3.0 4.3.11.14.5.0 4.3.11.14.5.3,0,,,,,,,,,,,,1,0,1
210945,0,Hammer,4500,0,120,0,Thunder,24,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,15,,,,,,,,,,,,1,0,0
210946,210945,Hammer,0,6000,130,0,Thunder,26,,0,,0,0,2.4.10.9.0.0 2.4.10.11.0.0 2.4.10.13.1.0,15,,,,,,,,,,,,1,0,0
210947,210946,Hammer,0,36000,150,0,Thunder,28,,0,,0,0,7.8.3.11.1.0 7.8.3.11.3.0 7.8.3.11.5.1,20,,,,,,,,,,,,1,0,0
210948,210947,Hammer,0,39000,160,0,Thunder,30,,0,,0,0,6.3.9.14.3.0 6.3.9.14.4.1 6.3.9.14.4.4,20,,,,,,,,,,,,1,0,0
210949,210948,Hammer,0,42000,170,0,Thunder,34,,0,,0,0,6.4.9.12.3.1 6.4.9.12.3.3 6.4.9.12.3.6,20,,,,,,,,,,,,1,0,0
210950,210949,Hammer,0,45000,180,0,Thunder,36,,0,,0,0,7.5.7.10.5.1 7.5.7.10.5.3 7.5.7.10.5.6,20,,,,,,,,,,,,1,0,1
211201,0,Hammer,4500,0,140,0,Ice,14,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,-20,,,,,,,,,,,,1,0,0
211202,211201,Hammer,0,6000,150,0,Ice,16,,0,,0,0,6.3.10.6.0.0 6.3.10.8.0.0 6.3.10.10.1.0,-20,,,,,,,,,,,,1,0,0
211203,211202,Hammer,0,36000,170,0,Ice,18,,0,,0,0,13.2.7.8.0.0 13.2.7.9.1.0 13.2.7.9.4.0,-20,,,,,,,,,,,,1,0,0
211204,211203,Hammer,0,39000,190,0,Ice,20,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,-20,,,,,,,,,,,,1,0,0
211205,211204,Hammer,0,42000,210,0,Ice,22,,0,,0,0,3.6.16.8.2.0 3.6.16.8.4.0 3.6.16.8.7.0,-20,,,,,,,,,,,,1,0,0
211206,211205,Hammer,0,45000,230,0,Ice,24,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,-20,,,,,,,,,,,,1,0,1
211457,0,Hammer,4500,0,130,0,Water,24,,0,,0,0,7.3.4.6.0.0 7.3.4.8.0.0 7.3.4.11.0.0,0,,,,,,,,,,,,1,0,0
211458,211457,Hammer,0,6000,140,0,Water,26,,0,,0,0,7.6.4.8.0.0 7.6.4.10.0.0 7.6.4.13.0.0,0,,,,,,,,,,,,1,0,0
211459,211458,Hammer,0,36000,150,0,Water,30,,0,,0,0,5.7.8.10.0.0 5.7.8.10.2.0 5.7.8.10.5.0,10,,,,,,,,,,,,1,0,0
211460,211459,Hammer,0,39000,170,0,Water,32,,0,,0,0,7.7.11.8.2.0 7.7.11.8.4.0 7.7.11.8.4.3,10,,,,,,,,,,,,1,0,0
211461,211460,Hammer,0,42000,190,0,Water,34,,0,,0,0,6.4.12.10.3.0 6.4.12.10.4.1 6.4.12.10.4.4,10,,,,,,,,,,,,1,0,0
211462,211461,Hammer,0,45000,200,0,Water,36,,0,,0,0,3.3.17.8.4.0 3.3.17.8.4.2 3.3.17.8.4.5,10,,,,,,,,,,,,1,0,1
211713,0,Hammer,4500,0,130,0,Fire,24,,0,,0,0,6.4.9.6.0.0 6.4.9.8.0.0 6.4.9.11.0.0,0,,,,,,,,,,,,1,0,0
211714,211713,Hammer,0,6000,140,0,Fire,26,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,0,,,,,,,,,,,,1,0,0
211715,211714,Hammer,0,36000,160,0,Fire,28,,0,,0,0,9.2.9.10.0.0 9.2.9.12.0.0 9.2.9.13.2.0,0,,,,,,,,,,,,1,0,0
211716,211715,Hammer,0,39000,180,0,Fire,30,,0,,0,0,6.3.10.9.2.0 6.3.10.9.4.0 6.3.10.9.7.0,0,,,,,,,,,,,,1,0,0
211717,211716,Hammer,0,42000,200,0,Fire,32,,0,,0,0,10.7.3.12.3.0 10.7.3.12.5.0 10.7.3.12.7.1,0,,,,,,,,,,,,1,0,0
